Location,District,Date,Latitude,Longitude,AQI,PM 2.5 AVG (µg/m³),PM 10 AVG (µg/m³),REL HUMI (%),TEMPERATURE (°C),Week,Year,Month
Ashoknagar-Kalyangarh Municipality,North 24 Pgs.,11/26/2025,22.8397467,88.621205,112.2916667,61.96375,111.3045833,67.41083333,22.52625,48,2025,November
Ashoknagar-Kalyangarh Municipality,North 24 Pgs.,11/27/2025,22.8397467,88.621205,88.41666667,49.16541667,88.78041667,70.79875,23.56166667,48,2025,November
Ashoknagar-Kalyangarh Municipality,North 24 Pgs.,11/28/2025,22.8397467,88.621205,84.16666667,46.51041667,84.50666667,70.53166667,24.08541667,48,2025,November
Ashoknagar-Kalyangarh Municipality,North 24 Pgs.,11/29/2025,22.8397467,88.621205,99.16666667,54.41041667,98.10708333,73.54916667,23.26416667,48,2025,November
Ashoknagar-Kalyangarh Municipality,North 24 Pgs.,11/30/2025,22.8397467,88.621205,105.2083333,58.99208333,105.8170833,73.00666667,23.2825,48,2025,November
Ashoknagar-Kalyangarh Municipality,North 24 Pgs.,12/1/2025,22.8397467,88.621205,177,83.24,146.71,87.42,20.14,49,2025,December
Baduria Municipality,North 24 Pgs.,8/31/2025,22.7385817,88.7889833,39.58333333,22.40083333,39.49625,74.50375,31.80166667,35,2025,August
Baduria Municipality,North 24 Pgs.,9/1/2025,22.7385817,88.7889833,53.54166667,30.47083333,53.52833333,75.635,32.12916667,36,2025,September
Baduria Municipality,North 24 Pgs.,9/2/2025,22.7385817,88.7889833,33.95833333,19.56791667,33.93416667,83.98916667,28.0475,36,2025,September
Baduria Municipality,North 24 Pgs.,9/3/2025,22.7385817,88.7889833,30.29166667,17.48875,30.30166667,83.27791667,28.09041667,36,2025,September
Baduria Municipality,North 24 Pgs.,9/4/2025,22.7385817,88.7889833,35.95833333,20.63625,35.9325,82.58791667,29.1775,36,2025,September
Baduria Municipality,North 24 Pgs.,9/5/2025,22.7385817,88.7889833,45,25.56,45.23,86.45,28.04,36,2025,September
Baduria Municipality,North 24 Pgs.,9/8/2025,22.7385817,88.7889833,46,25.831,46.012,66.65,33.754,37,2025,September
Baduria Municipality,North 24 Pgs.,9/9/2025,22.7385817,88.7889833,49.5,27.905,49.4975,71.6,32.27375,37,2025,September
Baduria Municipality,North 24 Pgs.,9/10/2025,22.7385817,88.7889833,47,26.35375,46.95375,70.52791667,32.62625,37,2025,September
Baduria Municipality,North 24 Pgs.,9/11/2025,22.7385817,88.7889833,44.75,25.21583333,44.80166667,74.2375,32.19541667,37,2025,September
Baduria Municipality,North 24 Pgs.,9/12/2025,22.7385817,88.7889833,42,23.73625,41.92916667,76.28625,31.46208333,37,2025,September
Baduria Municipality,North 24 Pgs.,9/13/2025,22.7385817,88.7889833,39.04166667,22.05666667,38.95583333,74.96875,31.67958333,37,2025,September
Baduria Municipality,North 24 Pgs.,9/14/2025,22.7385817,88.7889833,38.33333333,21.78166667,38.29333333,78.98333333,30.30625,37,2025,September
Baduria Municipality,North 24 Pgs.,9/15/2025,22.7385817,88.7889833,39.75,22.85875,39.73833333,82.07541667,29.09291667,38,2025,September
Baduria Municipality,North 24 Pgs.,9/16/2025,22.7385817,88.7889833,40.20833333,23.215,40.28208333,79.13875,29.84208333,38,2025,September
Baduria Municipality,North 24 Pgs.,9/17/2025,22.7385817,88.7889833,42.70833333,24.40375,42.74833333,77.90083333,30.60541667,38,2025,September
Baduria Municipality,North 24 Pgs.,9/18/2025,22.7385817,88.7889833,48.25,27.29916667,48.27083333,73.50416667,31.95166667,38,2025,September
Baduria Municipality,North 24 Pgs.,9/19/2025,22.7385817,88.7889833,66.08333333,37.61041667,66.09708333,76.92916667,31.68791667,38,2025,September
Baduria Municipality,North 24 Pgs.,9/20/2025,22.7385817,88.7889833,72.16666667,41.34041667,72.11583333,82.1375,29.46708333,38,2025,September
Baduria Municipality,North 24 Pgs.,9/21/2025,22.7385817,88.7889833,82.79166667,47.49,82.83333333,78.18583333,30.75041667,38,2025,September
Baduria Municipality,North 24 Pgs.,9/22/2025,22.7385817,88.7889833,62.41666667,35.88083333,62.43583333,82.02125,29.02416667,39,2025,September
Baduria Municipality,North 24 Pgs.,9/23/2025,22.7385817,88.7889833,47.08333333,27.19458333,47.11041667,82.54958333,28.77333333,39,2025,September
Baduria Municipality,North 24 Pgs.,9/24/2025,22.7385817,88.7889833,47.41666667,27.33083333,47.47791667,77.5025,30.85708333,39,2025,September
Baduria Municipality,North 24 Pgs.,9/25/2025,22.7385817,88.7889833,47.08333333,27.13875,47.16833333,76.54625,31.33708333,39,2025,September
Baduria Municipality,North 24 Pgs.,9/26/2025,22.7385817,88.7889833,37.16666667,21.48125,37.2175,78.12166667,30.71208333,39,2025,September
Baduria Municipality,North 24 Pgs.,9/27/2025,22.7385817,88.7889833,40.16666667,22.9075,40.12,76.82291667,31.19666667,39,2025,September
Baduria Municipality,North 24 Pgs.,9/28/2025,22.7385817,88.7889833,41.75,23.70041667,41.78208333,74.76291667,31.89458333,39,2025,September
Baduria Municipality,North 24 Pgs.,9/29/2025,22.7385817,88.7889833,53.29166667,30.10208333,53.18291667,74.3075,32.1825,40,2025,September
Baduria Municipality,North 24 Pgs.,9/30/2025,22.7385817,88.7889833,62.91666667,35.73333333,62.9475,76.52625,31.40875,40,2025,September
Baduria Municipality,North 24 Pgs.,10/1/2025,22.7385817,88.7889833,49.08333333,28.18291667,49.14416667,81.86,29.38541667,40,2025,October
Baduria Municipality,North 24 Pgs.,10/2/2025,22.7385817,88.7889833,33.125,19.035,33.02875,85.05666667,28.10458333,40,2025,October
Baduria Municipality,North 24 Pgs.,10/3/2025,22.7385817,88.7889833,40.16666667,22.86541667,40.06583333,85.1775,28.30666667,40,2025,October
Baduria Municipality,North 24 Pgs.,10/4/2025,22.7385817,88.7889833,43.58333333,24.76958333,43.71291667,81.81041667,29.7825,40,2025,October
Baduria Municipality,North 24 Pgs.,10/5/2025,22.7385817,88.7889833,40.58333333,23.28958333,40.59041667,82.87916667,28.45333333,40,2025,October
Baduria Municipality,North 24 Pgs.,10/6/2025,22.7385817,88.7889833,58.875,33.6725,58.89708333,82.41375,28.54833333,41,2025,October
Baduria Municipality,North 24 Pgs.,10/7/2025,22.7385817,88.7889833,73.41666667,42.00625,73.41291667,82.24333333,28.24583333,41,2025,October
Baduria Municipality,North 24 Pgs.,10/8/2025,22.7385817,88.7889833,70.91666667,40.65333333,70.87,81.81916667,28.87625,41,2025,October
Baduria Municipality,North 24 Pgs.,10/9/2025,22.7385817,88.7889833,80.375,46.035,80.355,79.8275,29.35458333,41,2025,October
Baduria Municipality,North 24 Pgs.,10/10/2025,22.7385817,88.7889833,73.95833333,42.49708333,74.00416667,81.47833333,28.42791667,41,2025,October
Baduria Municipality,North 24 Pgs.,10/11/2025,22.7385817,88.7889833,58.625,33.75041667,58.65833333,81.3725,28.63291667,41,2025,October
Baduria Municipality,North 24 Pgs.,10/12/2025,22.7385817,88.7889833,64.75,36.65583333,64.69541667,76.21583333,29.54125,41,2025,October
Baduria Municipality,North 24 Pgs.,10/13/2025,22.7385817,88.7889833,80.29166667,45.72875,80.4625,72.45291667,29.43875,42,2025,October
Baduria Municipality,North 24 Pgs.,10/14/2025,22.7385817,88.7889833,88.75,50.58083333,88.92416667,71.57583333,29.18625,42,2025,October
Baduria Municipality,North 24 Pgs.,10/15/2025,22.7385817,88.7889833,94.66666667,54.0025,94.74,71.53541667,29.0475,42,2025,October
Baduria Municipality,North 24 Pgs.,10/16/2025,22.7385817,88.7889833,100.25,57.34916667,100.6775,72.01708333,28.72666667,42,2025,October
Baduria Municipality,North 24 Pgs.,10/17/2025,22.7385817,88.7889833,109.5416667,61.10375,107.25875,72.49041667,29.62791667,42,2025,October
Baduria Municipality,North 24 Pgs.,10/18/2025,22.7385817,88.7889833,98.16666667,55.18916667,96.67666667,73.74,30.26416667,42,2025,October
Baduria Municipality,North 24 Pgs.,10/19/2025,22.7385817,88.7889833,80.41666667,45.77333333,80.16833333,73.7525,30.4525,42,2025,October
Baduria Municipality,North 24 Pgs.,10/20/2025,22.7385817,88.7889833,88.91666667,50.42583333,88.21708333,73.93458333,30.53375,43,2025,October
Baduria Municipality,North 24 Pgs.,10/21/2025,22.7385817,88.7889833,95.125,53.61333333,93.95,72.36458333,30.42416667,43,2025,October
Baduria Municipality,North 24 Pgs.,10/22/2025,22.7385817,88.7889833,106.8333333,57.60625,101.1158333,72.44708333,30.11416667,43,2025,October
Baduria Municipality,North 24 Pgs.,10/23/2025,22.7385817,88.7889833,94.83333333,52.19208333,91.64083333,69.80208333,30.51458333,43,2025,October
Baduria Municipality,North 24 Pgs.,10/24/2025,22.7385817,88.7889833,96.20833333,54.00583333,94.94833333,71.22125,30.37541667,43,2025,October
Baduria Municipality,North 24 Pgs.,10/25/2025,22.7385817,88.7889833,99.66666667,55.59625,97.39208333,72.77916667,30.23583333,43,2025,October
Baduria Municipality,North 24 Pgs.,10/26/2025,22.7385817,88.7889833,85.625,47.825,83.92,74.15208333,30.29166667,43,2025,October
Baduria Municipality,North 24 Pgs.,10/27/2025,22.7385817,88.7889833,100.9583333,56.54416667,98.84875,73.1075,30.97333333,44,2025,October
Baduria Municipality,North 24 Pgs.,10/28/2025,22.7385817,88.7889833,78.79166667,44.45791667,77.71,75.46916667,30.21,44,2025,October
Baduria Municipality,North 24 Pgs.,10/29/2025,22.7385817,88.7889833,47.28571429,27.15,47.26428571,85.23761905,27.15809524,44,2025,October
Baduria Municipality,North 24 Pgs.,10/30/2025,22.7385817,88.7889833,40.41666667,23.25916667,40.4025,80.72208333,29.06375,44,2025,October
Baduria Municipality,North 24 Pgs.,10/31/2025,22.7385817,88.7889833,48.54166667,27.74041667,48.47333333,79.04291667,29.84541667,44,2025,October
Baduria Municipality,North 24 Pgs.,11/1/2025,22.7385817,88.7889833,43,24.54181818,42.96090909,83.56545455,28.14090909,44,2025,November
Baduria Municipality,North 24 Pgs.,11/2/2025,22.7385817,88.7889833,53.40909091,30.525,53.52,77.86,27.515,44,2025,November
Baduria Municipality,North 24 Pgs.,11/3/2025,22.7385817,88.7889833,91.95833333,49.91833333,87.50541667,73.43708333,27.40291667,45,2025,November
Baduria Municipality,North 24 Pgs.,11/4/2025,22.7385817,88.7889833,172.9583333,81.87375,142.9504167,76.4425,26.81041667,45,2025,November
Baduria Municipality,North 24 Pgs.,11/5/2025,22.7385817,88.7889833,172.7083333,81.76166667,142.6945833,72.18,27.61,45,2025,November
Baduria Municipality,North 24 Pgs.,11/6/2025,22.7385817,88.7889833,166.625,79.8825,139.6820833,74.97625,28.03458333,45,2025,November
Baduria Municipality,North 24 Pgs.,11/7/2025,22.7385817,88.7889833,139.375,70.90166667,124.10375,72.61875,28.59958333,45,2025,November
Baduria Municipality,North 24 Pgs.,11/8/2025,22.7385817,88.7889833,92.79166667,52.33416667,92.31583333,62.24291667,26.9775,45,2025,November
Baduria Municipality,North 24 Pgs.,11/9/2025,22.7385817,88.7889833,88.91666667,50.33041667,88.92833333,63.22083333,25.42333333,45,2025,November
Baduria Municipality,North 24 Pgs.,11/10/2025,22.7385817,88.7889833,126.4166667,67.60625,118.8679167,68.72916667,25.37083333,46,2025,November
Baduria Municipality,North 24 Pgs.,11/11/2025,22.7385817,88.7889833,120.375,64.70791667,113.8583333,66.14,24.67875,46,2025,November
Baduria Municipality,North 24 Pgs.,11/12/2025,22.7385817,88.7889833,141.0833333,72.28916667,126.9641667,66.08375,23.90291667,46,2025,November
Baduria Municipality,North 24 Pgs.,11/13/2025,22.7385817,88.7889833,150.875,74.91291667,131.2941667,68.01958333,23.88916667,46,2025,November
Baduria Municipality,North 24 Pgs.,11/14/2025,22.7385817,88.7889833,128.3333333,67.34791667,118.2241667,68.05625,24.03708333,46,2025,November
Baduria Municipality,North 24 Pgs.,11/15/2025,22.7385817,88.7889833,121.4166667,65.9625,115.7495833,70.06708333,24.23333333,46,2025,November
Baduria Municipality,North 24 Pgs.,11/16/2025,22.7385817,88.7889833,127.875,68.21791667,119.63875,69.5975,23.99708333,46,2025,November
Baduria Municipality,North 24 Pgs.,11/17/2025,22.7385817,88.7889833,122.8333333,64.1875,112.8516667,70.65333333,24.18125,47,2025,November
Baduria Municipality,North 24 Pgs.,11/18/2025,22.7385817,88.7889833,85.54166667,48.76958333,86.20666667,70.275,24.13833333,47,2025,November
Baduria Municipality,North 24 Pgs.,11/19/2025,22.7385817,88.7889833,79.16666667,44.73083333,79.43666667,68.93583333,24.82,47,2025,November
Baduria Municipality,North 24 Pgs.,11/20/2025,22.7385817,88.7889833,96.29166667,53.64583333,94.94583333,68.90291667,24.96208333,47,2025,November
Baduria Municipality,North 24 Pgs.,11/21/2025,22.7385817,88.7889833,120.0416667,64.25541667,113.1879167,70.4425,24.23041667,47,2025,November
Baduria Municipality,North 24 Pgs.,11/22/2025,22.7385817,88.7889833,159.75,77.83,136.8329167,71.49291667,23.73916667,47,2025,November
Baduria Municipality,North 24 Pgs.,11/23/2025,22.7385817,88.7889833,145.375,73.32291667,128.5695833,71.67875,23.65833333,47,2025,November
Baduria Municipality,North 24 Pgs.,11/24/2025,22.7385817,88.7889833,164.5416667,79.35083333,139.0766667,68.8025,23.21333333,48,2025,November
Baduria Municipality,North 24 Pgs.,11/25/2025,22.7385817,88.7889833,177.2916667,83.1825,146.3133333,68.86208333,22.24208333,48,2025,November
Baduria Municipality,North 24 Pgs.,11/26/2025,22.7385817,88.7889833,165.5833333,79.66333333,140.7775,69.33041667,22.11708333,48,2025,November
Baduria Municipality,North 24 Pgs.,11/27/2025,22.7385817,88.7889833,115.6666667,60.83208333,107.22625,70.41125,22.83708333,48,2025,November
Baduria Municipality,North 24 Pgs.,11/28/2025,22.7385817,88.7889833,97.54166667,54.58791667,96.41083333,69.55416667,23.4325,48,2025,November
Baduria Municipality,North 24 Pgs.,11/29/2025,22.7385817,88.7889833,114.5833333,62.16291667,109.5966667,71.18708333,23.07666667,48,2025,November
Baduria Municipality,North 24 Pgs.,11/30/2025,22.7385817,88.7889833,140.5,71.58083333,125.8116667,71.91291667,22.87416667,48,2025,November
Baduria Municipality,North 24 Pgs.,12/1/2025,22.7385817,88.7889833,160,78.02,136.41,82.22,20.18,49,2025,December
Bagberia Mouza,North 24 Pgs.,8/31/2025,22.674252,88.515692,72.75,38.28666667,69.79125,74.845,31.34416667,35,2025,August
Bagberia Mouza,North 24 Pgs.,9/1/2025,22.674252,88.515692,93.83333333,47,85.8725,74.34208333,32.505,36,2025,September
Bagberia Mouza,North 24 Pgs.,9/2/2025,22.674252,88.515692,38.68181818,20.81363636,38.61272727,82.27181818,28.445,36,2025,September
Bagberia Mouza,North 24 Pgs.,9/3/2025,22.674252,88.515692,36.79166667,19.98666667,36.7625,82.48708333,28.12166667,36,2025,September
Bagberia Mouza,North 24 Pgs.,9/4/2025,22.674252,88.515692,44.20833333,24.01791667,44.3025,79.5875,29.31291667,36,2025,September
Bagberia Mouza,North 24 Pgs.,9/5/2025,22.674252,88.515692,67.16666667,35.99916667,66.70833333,76.875,30.4,36,2025,September
Bagberia Mouza,North 24 Pgs.,9/6/2025,22.674252,88.515692,71.875,38.48541667,71.72375,73.58125,31.63708333,36,2025,September
Bagberia Mouza,North 24 Pgs.,9/7/2025,22.674252,88.515692,67.29166667,36.50708333,67.22083333,72.83208333,31.54666667,36,2025,September
Bagberia Mouza,North 24 Pgs.,9/8/2025,22.674252,88.515692,66.83333333,35.78083333,66.93375,71.26666667,31.87458333,37,2025,September
Bagberia Mouza,North 24 Pgs.,9/9/2025,22.674252,88.515692,68.95833333,37.41125,69.03958333,71.37291667,31.97166667,37,2025,September
Bagberia Mouza,North 24 Pgs.,9/10/2025,22.674252,88.515692,69.33333333,37.57458333,69.385,70.8425,32.39,37,2025,September
Bagberia Mouza,North 24 Pgs.,9/11/2025,22.674252,88.515692,59.375,32.08583333,59.42,72.37833333,32.07208333,37,2025,September
Bagberia Mouza,North 24 Pgs.,9/12/2025,22.674252,88.515692,54.875,29.47,54.82375,75.08291667,31.0675,37,2025,September
Bagberia Mouza,North 24 Pgs.,9/13/2025,22.674252,88.515692,53.5,28.80166667,53.55625,73.70916667,31.14708333,37,2025,September
Bagberia Mouza,North 24 Pgs.,9/14/2025,22.674252,88.515692,54.79166667,29.37291667,54.84291667,79.68916667,29.625,37,2025,September
Bagberia Mouza,North 24 Pgs.,9/15/2025,22.674252,88.515692,53.125,28.74458333,53.1425,78.7225,29.24125,38,2025,September
Bagberia Mouza,North 24 Pgs.,9/16/2025,22.674252,88.515692,58,31.29916667,58.08041667,81.93625,28.4675,38,2025,September
Bagberia Mouza,North 24 Pgs.,9/17/2025,22.674252,88.515692,60.20833333,32.40166667,60.28166667,79.10041667,29.35166667,38,2025,September
Bagberia Mouza,North 24 Pgs.,9/18/2025,22.674252,88.515692,63.33333333,34.23125,63.30041667,74.53375,31.365,38,2025,September
Bagberia Mouza,North 24 Pgs.,9/19/2025,22.674252,88.515692,95.41666667,50.7575,91.58416667,75.01625,31.66958333,38,2025,September
Bagberia Mouza,North 24 Pgs.,9/20/2025,22.674252,88.515692,103.375,57.1675,102.86375,80.42958333,29.3125,38,2025,September
Bagberia Mouza,North 24 Pgs.,9/21/2025,22.674252,88.515692,134.3333333,68.9775,122.73125,75.79916667,30.87375,38,2025,September
Bagberia Mouza,North 24 Pgs.,9/22/2025,22.674252,88.515692,99.95833333,53.2825,95.8875,78.07208333,29.49708333,39,2025,September
Bagberia Mouza,North 24 Pgs.,9/23/2025,22.674252,88.515692,75.04166667,41.08833333,73.72416667,81.45958333,28.55125,39,2025,September
Bagberia Mouza,North 24 Pgs.,9/24/2025,22.674252,88.515692,78.375,42.76291667,77.01291667,76.19541667,30.55166667,39,2025,September
Bagberia Mouza,North 24 Pgs.,9/25/2025,22.674252,88.515692,73.16666667,40.74875,73.5075,74.57958333,31.58791667,39,2025,September
Bagberia Mouza,North 24 Pgs.,9/26/2025,22.674252,88.515692,51.375,27.92708333,51.37583333,77.28333333,30.3125,39,2025,September
Bagberia Mouza,North 24 Pgs.,9/27/2025,22.674252,88.515692,52.79166667,28.46208333,52.7675,77.28375,30.22458333,39,2025,September
Bagberia Mouza,North 24 Pgs.,9/28/2025,22.674252,88.515692,55.08333333,29.66166667,55.07958333,74.61666667,31.24041667,39,2025,September
Bagberia Mouza,North 24 Pgs.,9/29/2025,22.674252,88.515692,89.79166667,44.81375,81.66166667,72.74541667,32.24166667,40,2025,September
Bagberia Mouza,North 24 Pgs.,9/30/2025,22.674252,88.515692,101.625,51.28166667,92.75375,73.11416667,32.00041667,40,2025,September
Bagberia Mouza,North 24 Pgs.,10/1/2025,22.674252,88.515692,65.95833333,35.32791667,64.82166667,75.87375,30.2175,40,2025,October
Bagberia Mouza,North 24 Pgs.,10/2/2025,22.674252,88.515692,40.04166667,21.76833333,40.13375,83.24,28.32333333,40,2025,October
Bagberia Mouza,North 24 Pgs.,10/3/2025,22.674252,88.515692,52.29166667,28.05708333,52.28166667,84.2625,28.42375,40,2025,October
Bagberia Mouza,North 24 Pgs.,10/4/2025,22.674252,88.515692,56.83333333,30.25833333,56.83416667,79.93458333,29.50125,40,2025,October
Bagberia Mouza,North 24 Pgs.,10/5/2025,22.674252,88.515692,56.95833333,30.61958333,56.95875,80.85666667,28.055,40,2025,October
Bagberia Mouza,North 24 Pgs.,10/6/2025,22.674252,88.515692,106.5833333,54.83541667,99.09583333,79.6125,28.62625,41,2025,October
Bagberia Mouza,North 24 Pgs.,10/7/2025,22.674252,88.515692,96.95833333,53.18583333,95.98666667,78.08958333,29.04833333,41,2025,October
Bagberia Mouza,North 24 Pgs.,10/8/2025,22.674252,88.515692,110.125,59.57291667,106.9191667,78.27583333,29.07666667,41,2025,October
Bagberia Mouza,North 24 Pgs.,10/9/2025,22.674252,88.515692,144.2916667,72.41666667,128.8016667,76.76458333,29.5475,41,2025,October
Bagberia Mouza,North 24 Pgs.,10/10/2025,22.674252,88.515692,124.6363636,64.52636364,115.5031818,78.945,28.96954545,41,2025,October
Bagberia Mouza,North 24 Pgs.,10/11/2025,22.674252,88.515692,104.7083333,53.10041667,97.74791667,79.2675,28.71833333,41,2025,October
Bagberia Mouza,North 24 Pgs.,10/12/2025,22.674252,88.515692,121.9583333,59.49375,111.3108333,75.20916667,29.42666667,41,2025,October
Bagberia Mouza,North 24 Pgs.,10/13/2025,22.674252,88.515692,134.875,67.07041667,123.9854167,71.85333333,29.295,42,2025,October
